full_text,sentiment
Cara Pertamina Hadapi Transisi Energi Era Kendaraan Listrik https://t.co/xLr3McGii7,neutral
Kini #Pertamina Patra Niaga Siap untuk Charging Station dan Battery Swapping Station untuk Kendaraan Listrik mendatang @basuki_btp @erickthohir @KemenBUMN https://t.co/yiGDyuZS4I,neutral
Wahh #Pertamina Patra Niaga Siapkan Charging Station dan Battery Swapping Station untuk Kendaraan Listrik saat ini @erickthohir @basuki_btp @KemenBUMN https://t.co/g5zFX3cN8O,neutral
Standar tenaga listrik pada kendaraan bermotor adalah 6 Volt. Ubahlah tenaga listrik tersebut menjadi 12 Volt.,neutral
Pemerintah Diminta Beri Insentif Kendaraan Listrik seperti LCGC https://t.co/cgoqm8UO0v,neutral
@jogmfs Harga bensin? Pajak? Fasilitas kesehatan? Listrik? Kendaraan &amp; alat elektronik? Opo ya kui menyesuaikan UMP juga mas?,neutral
Operasikan Charging Station di SPBU Pertamina Bidik Peluang Pengisian Kendaraan Listrik https://t.co/EGPZTtS5zJ,neutral
Alasan Pentingnya Akademisi Berperan dalam Pengembangan Baterai Kendaraan Listrik Oh..tidak sebab Kowik corp msh hobi ngareng nyawit #Baterai via @jpnncom https://t.co/GK7ubgNR7Z,neutral
PLN Harap Pemerintah Beri Kebijakan Insentif untuk Kendaraan Listrik https://t.co/0dYiOxbJtg,neutral
Tesla tarik 7000 unit Model X dan S karena airbag - Produsen kendaraan listrik asal Amerika Serikat (AS) Tesla akan melakukan penarikan terhadap 7.600 unit mobil Model S dan Model X produksi 2021 karena masalah pada airbag. Dikutip dari CarsCoops Mi https://t.co/GzUWU0XCf4 https://t.co/dgITPoqD2e,neutral
Ketua Umum ILUNI Universitas Indonesia (UI) Andre Rahadian mengatakan pemerintah harus memiliki peran dalam ekosistem industri kendaraan listrik atau electric vehicle (EV) yang saat ini mulai berkembang. #Baterai https://t.co/7urJ4UBm1g,neutral
Volta gaet Telkom University untuk kembangkan kendaraan listrik | Indotelko https://t.co/PrdAI6I1Wc,neutral
Mungkinkah .... Hasil dari putaran roda kendaraan yg lewat setiap saat dapat memutarkan turbin listrik yg sering digunakan PLTA. INI IMAGINASI KU,neutral
PT Pindad (Persero) memejeng kendaraan 4x4 Maung MV2 dan produk inovasi teranyar yakni MotoEV prototipe motor listrik yang dipamerkan di ajang Mandalika. https://t.co/xfI4FLmUIP,neutral
Lexus Indonesia Siap Menyongsong Era Kendaraan Listrik #kabarotocom #lexus #mobillistrik #otonews https://t.co/VA0pe36hS9,neutral
Pindad mendorong kolaborasi dalam pengembangan kendaraan listrik. https://t.co/O5nAn8jbn3,neutral
RI Butuh Rp218 T untuk Jadi Pemain Global Baterai Kendaraan Listrik https://t.co/umkoApd4pq,neutral
Gojek-TBS Kembangkan Kendaraan Listrik Kemenhub: Bisa Dicontoh https://t.co/aXUFziREnQ,neutral
Pindad (Persero) memamerkan kendaraan 4x4 Maung MV2 dan produk inovasi teranyar yakni MotoEV prototipe motor listrik di Sirkuit Mandalika. https://t.co/CcQvOZtbLz #TempoBisnis,neutral
Kementerian Perindustrian mengapresiasi inisiatif pembangunan ekosistem kendaraan listrik oleh Gojek dan TBS Energi Utama melalui PT Karya Baru TBS (TBS) yang berkolaborasi mendirikan perusahaan Electrum dan akan mengembangkan bisnis di berbagai bidang kendaraan listrik. . https://t.co/T4cPsTadfZ,neutral
Apa kelebihan dan kekurangan mobil listrik dibandingkan kendaraan berbahan bakar fosil? https://t.co/rdwXxvIr8f https://t.co/jtALNskypp,neutral
Akselerasi Kendaraan Listrik Perlu Insentif Lebih untuk Tarik Minat Masyarakat https://t.co/Yl9VCMMDf4,positive
Tahun 2030 Driver Gojek 100 Persen Pakai Motor Listrik @gojekindonesia menggandeng TBS Energi Utama melalui PT Karya Baru TBS utk membangun ekosistem kendaraan listrik roda dua di Indonesia &amp; diharapkan 100 persen driver gojek akan pakai motor listrik di tahun 2030. https://t.co/LQWgSzyX1b,neutral
@tempodotco Mayoritas Konsumen Salah Mengira tentang Kendaraan Listrik,negative
Cadillac buka pesanan untuk Lyriq di China - Produsen otomotif asal Amerika Serikat Cadillac mulai membuka buku pemesanan untuk kendaraan Sport Utility Vehicle (SUV) serba listrik Lyriq di China. Hal ini membuat pasar China semakin ramai dengan kendara https://t.co/OKRWmzGCFq https://t.co/0ZSkzQPZau,neutral
@_pln_id Electrizen PLN terus mendorong akselerasi kendaraan listrik berbasis baterai di Indonesia dengan menggandeng Gesits sebagai kendaraan operasional tenaga kerja pelayanan teknik (Yantek). #PLN #PowerBeyondGenerations #Gesits #SPKLU #PLNDukungEkosistemKBLBB #PLNDukungKBLBB,neutral
PT Volta Indonesia Semesta yang merupakan perusahaan patuangan antara PT NFC Indonesia Tbk (NFCX) MCAS Group dan SiCepat menggandeng Telkom University untuk mengembangkan teknologi kendaraan listrik. https://t.co/c3qp0IzPM6,neutral
Percepat Pengembangan Ekosistem Kendaraan listrik R2 di Indonesia Gojek &amp;TBS Energi Utama Bentuk Perusahaan Patungan - https://t.co/HvcUCXCAiC https://t.co/2eext2EhG2,neutral
PT Pindad (Persero) memamerkan kendaraan Maung MV2 &amp; produk inovasi teranyar MotoEV prototipe motor listrik yg dapat bermanuver di jalanan beraspal hingga offroad pada 19 - 21 November 2021 dalam lomba balap internasional di Pertamina Mandalika International Street Circuit. https://t.co/SwiHEfTnJB,neutral
Brand awareness masyarakat Indonesia akan eco firiendly energy semakin tinggi kendaraan listrik semakin diminati https://t.co/NGRkV5qpd4,positive
Gunakan kendaraan bermotor seperlunya efektif &amp; efisiensikan pemakaian &gt;&gt;&gt;&gt;&gt;&gt;&gt; ganti ke kendaraan listrik,neutral
Anggota Komisi VII @DPR_RI @PDemokrat @SartonoHutomo mengatakan pengembangan kendaraan listrik termasuk industri baterai sangat lah penting. Hal ini untuk menekan konsumsi dan emisi dari BBM sehingga dapat menekan impor serta lebih ramah terhadap lingkungan. https://t.co/647qG3zWZS,neutral
Apa kelebihan dan kekurangan mobil listrik dibandingkan kendaraan berbahan bakar fosil? https://t.co/rdwXxvIr8f https://t.co/F3cTjOcZKE,neutral
Sepeda Listrik Buatan Lokal Jadi Kendaraan Operasional di WSBK Mandalika https://t.co/Avm3hzewVp https://t.co/XA2CdTVaZe,neutral
Gojek dan Perusahaan Luhut Siapkan Rp 17 Triliun untuk Kembangkan Kendaraan Listrik https://t.co/pVhgCmjdmh,neutral
Mayoritas Konsumen Salah Mengira tentang Kendaraan Listrik https://t.co/NEMuAdCldm #TempoOtomotif,negative
New post (Pabrik Kendaraan Listrik Volta di Semarang Diresmikan) has been published on INFOPLus - https://t.co/e0PLwxmuAn,neutral
Tiang listrik yang tumbang di jalur masuk BTN Bumi Mas Bayubud Cianjur telah ditangani petugas dari PLN. (19/11) Walaupun tidak ada korban jiwa kejadian tersebut mengakibatkan kendaraan tidak bisa melintas. Dan penyebab tumbangnya tiang listrik belum diketahui. https://t.co/9hU9eddxCn,neutral
Mohon bantuan @pln_123 @plncianjur @infoPLN @pln_jabar ada tiang listrik yang tumbang di jalur masuk BTN Bumi Mas Bayubud Cianjur. Akibatnya jalur tersebut tidak bisa dilewati kendaraan. https://t.co/vM6kvxsDZE,neutral
@_pln_id Electrizen PLN terus mendorong akselerasi kendaraan listrik berbasis baterai di Indonesia dengan menggandeng Gesits sebagai kendaraan operasional tenaga kerja pelayanan teknik (Yantek). #PLN #PowerBeyondGenerations #Gesits #SPKLU #PLNDukungEkosistemKBLBB #PLNDukungKBLBB,neutral
Bentuk dukungan PLN terhadap ekosistem kendaraan listrik adalah dengan membangun stasiun pengisian kendaraan listrik umum (SPKLU) sebanyak 50 unit SPKLU dan akan bertambah menjadi 67 unit pada akhir tahun nanti di seluruh Indonesia. #PLN #SPKLU https://t.co/DPlIKBnrQI,neutral
KENDARAAN LISTRIK MEJENG DI GIIAS 2021 PLN SAMBUT ERA BARU OTOMOTIF RI #TerangNegerikuTangguhIndonesiaku #PowerBeyondGenerations #PLN #PLNMobile #ElectrifyingLifestyle #SPKLU https://t.co/OU1AM5DTr4,neutral
Kemenperin apresiasi inisiatif pembangunan ekosistem kendaraan listrik https://t.co/JFvbrBgLxg,positive
Gojek-TBS Kerja Sama Bangun Ekosistem Kendaraan Listrik di Indonesia https://t.co/LseOcsFoHZ lewat @idntimes,neutral
Direktur Riset CORE Indonesia Mohammad Faisal mengatakan bahwa permintaan nikel dunia akan meningkat seiring dengan mulai gencarnya pengembangan kendaraan listrik. Via : @Bisniscom https://t.co/ki0i0VsucU,neutral
Perusahaan transportasi online Gojek menggandeng TBS Energi Utama melalui PT Karya Baru TBS (TBS) untuk membangun ekosistem kendaraan listrik roda dua di Indonesia dan diharapkan 100 persen driver gojek akan pakai motor listrik di tahun 2030. #SmartNews @kompascom https://t.co/6DaehdQnUD,neutral
Kemenperin apresiasi inisiatif pembangunan ekosistem kendaraan listrik https://t.co/TOwKedALtI,positive
Kemenperin apresiasi inisiatif pembangunan ekosistem kendaraan listrik https://t.co/tmchR4PAKj #mandiri_itu_keren,positive
Gojek dan TBS Energi Utama bangun ekosistem kendaraan listrik roda dua https://t.co/4mQoQjd2vm @KontanNews,neutral
Gojek dan TBS kerja sama membangun ekosistem kendaraan listrik roda dua di Indonesia. https://t.co/GeHtyco06B,neutral
Gojek dan TBS Jalin Kolaborasi Strategis Bangun Ekosistem Kendaraan Listrik Roda Dua di Indonesia https://t.co/lezaOzdi7d,neutral
SPKLU (Stasiun Pengisian Kendaraan Listrik Umum) / EVCS (Electric Vehicle Charging Station) kapasitas Baterai : daya Charger = Lama pengisian Kapasitas: Daya 75 kWh : 4.4 kW (Rumahan) = 17.04 hour 75 kWh : 22 kW (SPKLU) = 3.41 hour (03:20) https://t.co/Mliq1Bjv3a https://t.co/93TOMhQNil,neutral
2030 Diprediksi Ada 3 Juta Kendaraan Listrik https://t.co/2mub840VV8 #berita #nusabali #KendaraanListrik #Transportasi,neutral
Selain itu kalo kamu udah pasang home charging di rumah kamu dapet diskon tarif 30% kalo charging kendaraan listrik pukul 22.00 - 05.00 WIB. Periode s.d 31 Januari 2022. Yuk mulai kebiasaan baru dengan mobil listrik! #PromoMobilListrik #PromoPLN #plnmobile,neutral
Nah PLN kasih banyak promo khusus bagi pemilik kendaraan listrik 1. Tambah Daya 1 Fasa s.d 11.000 VA cukup bayar Rp 150.000 2. Tambah Daya 2 Fasa s.d 16.500 VA cukup bayar Rp 450.000,neutral
Tren kendaraan listrik/EV jadi rame dibicarain karena sama2 menghasilkan polusi karbon ya meskipun berpindah dari knalpot ke cerobong power plant. Tapi seengganya emisi karbon perkotaan bisa diturunkan dan sumber polusi karbon bisa terpusat di daerah tertentu sesuai domisili***,neutral
Kembangkan Teknologi Kendaraan Listrik Volta Indonesia Semesta Gandeng Telkom University https://t.co/R2THOOP0XN https://t.co/2X3iLuaVBl,neutral
Bersiap Ganti Kendaraan Jutaan Mobil Listrik Bakal Mengaspal di Tanah Air https://t.co/LBw7DZH24W #mobillistrik,neutral
Gojek Beralih ke Kendaraan Listrik Siap Fasilitasi Kredit Kendaraan untuk Mitra https://t.co/gXidpffnie,neutral
Gue ga anti batubara maupun mobil listrik tapi memakai kendaraan listrik buat penurunan emisi karbon sepertinya agak gak nyambung karena karbonnya ada di hulu,negative
@korantempo Kendaraan Listrik Nasional ya ? Jangan sampai jadi Mocin lagi kayak Bus Zhong Tong https://t.co/8aBwlPPNYg,neutral
Groundbreaking pembangunan pabrik baterai kendaraan listrik oleh Jokowi. Mantap Pakde Jokowi!!! #MembangunIndonesia #Jokowi #Ekonomi #perekonomian #infrastruktur https://t.co/Tx4p4iNdeq,positive
Perusahaan aplikasi penyedia jasa transportasi Gojek mengumumkan akan membangun ekosistem kendaraan listrik senilai Rp 16-17 triliun. Operator transportasi lain sudah lebih dulu memanfaatkan kendaraan listrik untuk armadanya. #KoranTempo https://t.co/6diD4PXh47,neutral
Mengakselerasi terciptanya ekosistem yang terintegrasi di sektor kendaraan listrik dang membuka peluang investasi dan kerja sama dengan pemain global. Alasan keempat Erick Thohir rombak direksi MIND ID. https://t.co/jaduKlFv0g,neutral
Gojek Indonesia menggandeng perusahaan milik Luhut Binsar Pandjaitan PT TBS Energi Utama Tbk membentuk perusahaan patungan atau joint venture (JV) ekosistem kendaraan bermotor listrik dengan nama Electrum. https://t.co/I3gmFvhBFm,neutral
Kemenhub Dorong Percepatan Penggunaan Kendaraan Listrik https://t.co/l9WwS5COoo,neutral
Indonesia Tatap Target 3 Juta Unit Kendaraan Listrik pada 2030 https://t.co/xBvL16U7t4,neutral
Gojek menargetkan menjadi platform karbon-netral dan mentransisi menjadi 100 persen kendaraan listrik di tahun 2030. https://t.co/Mh66nzXlK6,neutral
Gojek patungan dengan TBS garap Ekosistem kendaraan Listrik roda dua https://t.co/YQ2igdrT6j,neutral
@ezash Adegan dewasa 21+: -Biayain ortu -Biayain sekolah adek -Tanggung biaya kseharian keluarga -Bayarin listrik rumah -Penuhi keinginan adek yang mau beli ini itu -Bayar pajak rumah/kendaraan Niatnya kerja buat nabung bekal masa depan kalau udh nikah tapi ya sudahlah berkah aamiin,neutral
Bangun Ekosistem Kendaraan Listrik Roda Dua Gojek TBS Gelontorkan Dana Rp 142 Miliar https://t.co/KI8OzCmlI5,neutral
Indonesia Battery Corporation cari mitra untuk kembangkan kendaraan listrik https://t.co/kzKMadWJBp #KendaraanListrik,neutral
Pejabat bakal Dipaksa untuk Gunakan Kendaraan Listrik Aturannya Sedang Dibuat Kemenhub Baca Selengkapnya Disini! https://t.co/AN2nezMsh9 #mataindonesia #pejabat #gogreen #kendaraanlistrik #beritaotomotif,neutral
GoTo dan TOBA membentuk joint venture Electrum di bidang: . manufaktur sepeda motor listrik . teknologi pengemasan baterai . infrastruktur penukaran baterai dan . pembiayaan pembelian kendaraan listrik. Target transisi 100% kendaraan listrik di 2030. https://t.co/cFrQykBvUn,neutral
Standar tenaga listrik pada kendaraan bermotor adalah 6 Volt. Ubahlah tenaga listrik tersebut menjadi 12 Volt.,neutral
Kendaraan mobil listrik hingga hybrid sudah bisa dipesan di ajang https://t.co/YPFsoiSxfr,neutral
Perusahaan aplikasi penyedia jasa transportasi Gojek mengumumkan akan membangun ekosistem kendaraan listrik senilai Rp 16-17 triliun. Operator transportasi lain sudah lebih dulu memanfaatkan kendaraan listrik untuk armadanya. https://t.co/WJtN4d8JuH #KoranTempo,neutral
Lembaga pemerintahan di tingkat pusat dan daerah akan diwajibkan memakai kendaraan listrik sebagai kendaraan dinas. Demi mengejar target penurunan emisi karbon. https://t.co/83KGtlcUhh #KoranTempo,neutral
- Bayar listrik rumah - bayar kosan perbulan - nagsih uang jajan adek - nabung buat diri sendiri - manage uang jaga jgaa kosan &amp; rumah - bayar pajak kendaraan 2 - servis kendaraan 2 - saving money for the future me &amp; adek nek dipikir yo mumet nek diemut yo enak..,neutral
Bamsoet: IMI Siap Gelar Turing Kendaraan Listrik 'Mobility Green Route' Surabaya-Bali https://t.co/ik4AHRJOgv,neutral
Contoh adegan 18+ : 1. Isi token listrik yg uda bunyi dari semalem 2. Muter2 supermarket buat cari bahan pokok/sembako yang diskon 3. Bayar pajak kendaraan 4. Bayar asuransi ortu padahal diri sendiri gapunya asuransi 5. Petak2in uang H+1 gajian 6. Bales chat sudah ditf ya yahh ,neutral
Pengembangan ekosistem kendaraan listrik yang dilakukan oleh Gojek dan TBS sejalan dengan pengembangan industri nasional. #Kemenperin https://t.co/qckUH2w3hX,neutral
PT TBS Energi Utama Tbk. (TOBA) dan Gojek menyatakan komitmen investasi pengembangan ekosistem kendaraan listrik sekitar US$ 1 miliar lebih. https://t.co/JqXxQkWhzT #TempoBisnis,neutral
semoga diriku diberi kekuatan dan kesiapan ye menghadapi kehidupan di tahun tahun mendatang tiba tiba kepikir nanti ngurusin kpr bayar token listrik sendiri bayar pajak blm lagi kalau punya kendaraan sendiri dll kok ya banyakkk urusannyaaa jadi tergelitik kecemasan yaa,negative
Mobil esemka terbukti hanya politik nasional isapan jempol. Politik globalis buat regulasi kendaraan pakai tenaga listrik. 2030 kendaraan gak ada yang pakai bahan bakar semua bertenaga batrei (listrik). Isunya 2025 indonesia sudah hampir sebagian kendaraan bertenaga listrik.,neutral
Berbagai jenis dan merek mobil listrik hadir dalam ajang GIIAS 2021. Pemerintah berambisi menjadikan Indonesia hub rantai pasok global kendaraan listrik. #Telaah https://t.co/OvAIvlWHLy,neutral
Kemenperin Sebut Ada Tiga Juta Kendaraan Listrik di Indonesia pada 2030 https://t.co/FH9CE5hElh,neutral
Akan ada Penganti kendaraan listrik dan aman. https://t.co/uEMEF269hB,positive
 Baik itu pengembangan kendaraan dan baterai listrik serta juga pembangunan Green Industrial Park di Kalimantan Utara yang juga menggunakan energinya dari _hydropower_ ini betul-betul bisa segera direalisasikan dan dimulai tandasnya. https://t.co/jJVzbCYxzB,neutral
 Baik itu pengembangan kendaraan dan baterai listrik serta juga pembangunan Green Industrial Park di Kalimantan Utara yang juga menggunakan energinya dari _hydropower_ ini betul-betul bisa segera direalisasikan dan dimulai tandasnya. https://t.co/UqCU6qiglf,neutral
Pemerintah mendukung akselerasi penggunaan kendaraan bermotor listrik berbasis baterai (KBLBB). Pemerintah telah menyiapkan puluhan ribu SPKLU. https://t.co/d8R8ynOZAn,neutral
Gojek dan TBS akan mengembangkan usaha bisnis dalam bidang manufaktur kendaraan listrik roda dua teknologi pengemasan baterai infrastruktur penukaran baterai hingga pembiayaan https://t.co/WW1NWOAbWx,neutral
 Baik itu pengembangan kendaraan dan baterai listrik serta juga pembangunan Green Industrial Park di Kalimantan Utara yang juga menggunakan energinya dari hydropower ini betul-betul bisa segera direalisasikan dan dimulai tandasnya. https://t.co/inC6ajXe16,neutral
Kolaborasi membangun ekosistem kendaraan listrik ini adalah yang pertama di Indonesia https://t.co/JH1CIkPEav,neutral
Kendaraan Listrik RI Ditargetkan 3 Juta Unit di 2030 Ini yang Harus Ditempuh https://t.co/UIMxQGIRPe https://t.co/gL5fj6AIul,neutral
Janjangan program penghapusan bbm bersubsidi bermaksud untuk menaikkan daya beli mobil listrik kotak sabun ini apalagi kalau tarif isi ulang baterai kendaraan listrik hanya 50% - 70% dari harga bbm. Hmmm,neutral
Kemenperin Harapkan Ada 3 Juta Kendaraan Listrik Pada 2030: https://t.co/S1z5jKFytz via @metrobali,neutral
@Urcrxuh Iya baru baca. Masih rencana sama isinya tentang kerjasama dengan perusahaan bahan bakar dan kendaraan listrik gitu. Tapi emang udah ada satu dua kendaraan ojol yang pakai listrik sih,negative
Dengan terbangunnya ekosistem yang komprehensif diharapkan hal tersebut menjadi katalisator pemanfaatan kendaraan listrik di Indonesia. Semoga kedepan semakin banyak pengusaha dan perusahaan berinvestasi untuk membangun Indonesia yang lebih ramah lingkungan dan maju. https://t.co/chURlbnfYR,positive
Hari ini TBS Energi Utama dan Gojek secara resmi mengumumkan komitmen kerja sama untuk pembentukan 𝒋𝒐𝒊𝒏𝒕 𝒗𝒆𝒏𝒕𝒖𝒓𝒆𝒔 dengan nama 𝐄𝐥𝐞𝐜𝐭𝐫𝐮𝐦! Kolaborasi strategis ini dilakukan untuk pembangunan ekosistem kendaraan listrik roda dua dari hulu ke hilir di Indonesia! https://t.co/1fcu8uZngM,positive
